Customer Name,Product Category,Region,Sales
Sheryl Cole,Office Supplies,Central,842.89
Sheryl Cole,Technology,Central,1834.94
Sheryl Doyle Block,Office Supplies,East,415.4
Sheryl Kirk,Office Supplies,East,81.87
Sheryl Law,Office Supplies,East,959.37
Sheryl Marsh,Office Supplies,Central,21.93
Sheryl Reese,Furniture,South,80.24
Sheryl Reese,Office Supplies,South,3538.71
Sheryl Reese,Technology,South,556.79
Shirley Garner,Office Supplies,South,1888.47
Shirley Garner,Technology,South,806.83
Shirley Meadows,Office Supplies,Central,340.8
Shirley Meadows,Technology,Central,13124.27
Shirley Riley,Office Supplies,East,20.46
Sidney Bowling,Furniture,Central,295.81
Sidney Bowling,Office Supplies,Central,2307.12
Sidney Bowling,Technology,Central,405.74
Sidney Brewer,Office Supplies,South,1932.06
Sidney Cherry,Technology,East,1701.4
Sidney Cox,Office Supplies,East,61.03
Sidney Gilliam,Furniture,South,199.48
Sidney Gilliam,Office Supplies,South,529.54
Sidney Greenberg,Furniture,West,1634.13
Sidney Greenberg,Office Supplies,West,835.9
Sidney Greenberg,Technology,West,1185.05
Sidney Larson,Office Supplies,East,462.57
Sidney Matthews,Technology,East,6855.33
Sidney Russell Austin,Office Supplies,West,143.75
Sidney Russell Austin,Technology,West,3267.55
Sidney Scarborough,Furniture,South,1223.24
Sidney Scarborough,Office Supplies,South,995.37
Sidney Scarborough,Technology,South,1392.41
Stacey Bell,Furniture,Central,61.69
Stacey Bell,Office Supplies,Central,176.37
Stacey Bowers,Office Supplies,Central,1424.75
Stacey Bowers,Technology,Central,5018.78
Stacey Davenport,Office Supplies,Central,66.42
Stacey Davenport,Technology,Central,2090.91
Stacey Deal,Office Supplies,Central,228.85
Stacey Deal,Technology,Central,24.91
Stacey Glenn,Office Supplies,East,20.66
Stacey Hale,Technology,East,397.17
Stacey Lucas,Office Supplies,Central,165.17
Stacey Lucas,Technology,Central,142.06
Stacey Pearson,Office Supplies,South,182.35
Stacy Barbour,Furniture,Central,2382.29
Stacy Barbour,Technology,Central,926.65
Stacy Benton,Office Supplies,Central,30.87
Stacy Briggs,Technology,East,178.6
Stacy Byrne,Office Supplies,East,61.21
Stacy Chandler,Office Supplies,West,62.59
Stacy Chang,Office Supplies,East,27.96
Stacy Chang,Technology,East,2071.75
Stacy Gould,Furniture,Central,5533.41
Stacy Gould,Office Supplies,Central,32.1
Stacy Gould,Technology,Central,1824.33
Stacy Price,Office Supplies,East,357.74
Stacy Reddy,Technology,East,392.95
Stacy Reynolds,Office Supplies,East,63.35
Stacy Wilkinson,Furniture,East,1733.64
Stanley Flowers,Furniture,Central,989.14
Stanley Kessler,Office Supplies,East,48.44
Stanley Lowe,Furniture,East,221.01
Stanley Steele,Furniture,East,1425.71
Stanley Steele,Office Supplies,East,68.1
Stephanie Hawkins,Furniture,Central,760.39
Stephanie Hawkins,Office Supplies,Central,180.2
Stephanie Pruitt,Furniture,Central,47.93
Stephanie Pruitt,Office Supplies,Central,251.44
Stephanie Pruitt,Technology,Central,5834.14
Stephanie Sun Perry,Furniture,West,3047.69
Stephanie Sun Perry,Office Supplies,West,103.9
Stephen Lam,Office Supplies,West,478.55
Stephen Lam,Technology,West,122.25
Steve Ballard,Office Supplies,East,138.19
Steve Martin,Furniture,West,58.73
Steve Martin,Office Supplies,West,254.35
Steve Martin,Technology,West,11986.88
Steve McKee,Furniture,South,124.3
Steve McKee,Office Supplies,South,82.04
Steve McKee,Technology,South,5062.49
Steve O'Brien,Furniture,Central,34.11
Steve Raynor,Furniture,South,2040.1
Steve Raynor,Office Supplies,South,7.53
Steve Raynor,Technology,South,6531.77
Steven Herring,Technology,West,278.06
Steven Long,Furniture,Central,1029.96
Steven Long,Office Supplies,Central,1338.79
Steven Long,Technology,Central,7204.42
Steven McDowell,Office Supplies,Central,203.59
Stuart Bruce,Office Supplies,South,363.58
Stuart Bruce,Technology,South,633.15
Stuart C Robinson,Furniture,East,379.8
Stuart C Robinson,Office Supplies,East,3678.69
Stuart C Robinson,Technology,East,240.21
Stuart Chan,Office Supplies,East,151.29
Stuart Holloway,Furniture,West,10.82
Stuart Holloway,Office Supplies,West,279.98
Stuart Holloway,Technology,West,16562.66
Stuart McLean,Furniture,South,792.89
Stuart McLean,Office Supplies,South,4515.98
Stuart McLean,Technology,South,224.82
Stuart Sharma,Office Supplies,East,285.89
Stuart Sharma,Technology,East,70.89
Stuart Wiley,Furniture,Central,10569.44
Stuart Wiley,Office Supplies,Central,280.37
Stuart Wiley,Technology,Central,804.04
Sue Boykin,Furniture,Central,302.01
Sue Boykin,Office Supplies,Central,817.49
Sue Drake,Furniture,South,161.63
Sue Drake,Office Supplies,South,2076.06
Sue Drake,Technology,South,13521.01
Sue Nichols,Furniture,Central,57.67
Sue Nichols,Office Supplies,Central,1235.35
Sue Nichols,Technology,Central,116.39
Sue Stevenson,Technology,West,206.82
Susan Barr,Office Supplies,West,258.2
Susan Barr,Technology,West,427.99
Susan Boone,Office Supplies,East,757.32
Susan Boone,Technology,East,1051.58
Susan Carroll Berman,Furniture,West,918.08
Susan Carroll Berman,Office Supplies,West,90.88
Susan Carroll Berman,Technology,West,3703.17
Susan Chase,Office Supplies,East,250.16
Suzanne Cochran,Furniture,Central,58.52
Suzanne Cochran,Office Supplies,Central,400.95
Suzanne Shannon,Furniture,Central,3135.27
Suzanne Shannon,Office Supplies,Central,577.07
Suzanne Shannon,Technology,Central,1200.66
Suzanne Zhu,Furniture,East,148.34
Suzanne Zhu,Office Supplies,East,434.33
Suzanne Zhu,Technology,East,40.29
Sylvia Bush,Office Supplies,Central,576.22
Sylvia Kumar,Furniture,South,3293.59
Sylvia Kumar,Office Supplies,South,22.01
Sylvia Kumar,Technology,South,4331.12
Tamara Bartlett Cheek,Office Supplies,Central,642.71
Tamara Cowan,Office Supplies,East,237.11
Tamara Cowan,Technology,East,330.67
Tamara Dickinson,Furniture,West,359.73
Tamara Dickinson,Office Supplies,West,206.44
Tamara Dickinson,Technology,West,5422.86
Tamara Fischer,Furniture,Central,400.78
Tamara Fischer,Office Supplies,Central,51.14
Tamara Yates,Technology,East,323.34
Tammy Brandon,Furniture,West,11.7
Tammy Buckley,Furniture,West,506.5
Tammy Buckley,Office Supplies,West,172.48
Tammy Goldman,Furniture,West,2740.94
Tammy Goldman,Office Supplies,West,242.1
Tammy Goldman,Technology,West,3597.63
Tammy Gunter,Furniture,East,3451.26
Tammy Gunter,Office Supplies,East,419.03
Tammy Preston,Office Supplies,East,20.83
Tammy Preston,Technology,East,103.3
Tammy Raynor,Furniture,East,8583.39
Tammy Raynor,Office Supplies,East,19209.33
Tammy Raynor,Technology,East,8545.17
Tara Gold,Furniture,Central,3412.52
Tara Gold,Office Supplies,Central,558.6
Tara Gold,Technology,Central,714.88
Tara Powers Underwood,Office Supplies,South,308.98
Tara Powers Underwood,Technology,South,453.25
Tara Warren,Office Supplies,Central,59.42
Ted Bell,Office Supplies,South,54.39
Ted Bowden,Office Supplies,East,37.89
Ted Crowder,Furniture,Central,16.73
Ted Crowder,Office Supplies,Central,470.28
Ted Crowder,Technology,Central,1245.21
Ted Dunlap,Office Supplies,East,626.87
Ted Dunlap,Technology,East,309.05
Ted Durham,Office Supplies,South,67.03
Ted Durham,Technology,South,4174.02
Ted Harrington,Office Supplies,Central,67.55
Teresa B Schroeder,Technology,South,520.47
Teresa Bishop,Furniture,West,170.32
Teresa Bishop,Office Supplies,West,100.71
Teresa Boyette,Furniture,Central,535.53
Teresa Brewer,Furniture,West,1774.7
Teresa Brewer,Office Supplies,West,351.26
Teresa Hill,Furniture,West,251.49
Teresa Hill,Office Supplies,West,315.66
Teresa Hill,Technology,West,131.26
Teresa Wallace,Furniture,East,2228.97
Teresa Wallace,Office Supplies,East,5839.48
Teresa Wallace,Technology,East,325.62
Teresa Watts,Office Supplies,West,1793.64
Terri Hanson,Furniture,West,4521.61
Terri Hanson,Office Supplies,West,47.09
Terri Hanson,Technology,West,730.38
Terri Justice Gardner,Technology,East,68.49
Terri Link,Furniture,West,73.82
Terri Link,Office Supplies,West,23.24
Terri Lyons,Office Supplies,Central,230.27
Terri Lyons,Technology,Central,1539.03
Terri McCarthy Manning,Furniture,Central,66.02
Terri McCarthy Manning,Office Supplies,Central,322.18
Terri Morton,Furniture,East,1537.88
Terry Benson,Office Supplies,West,25
Terry Christian,Office Supplies,East,290.71
Terry Klein,Technology,East,99.36
Terry Langston,Furniture,West,601.62
Terry Langston,Office Supplies,West,427.51
Terry Langston,Technology,West,724.65
Thelma Abrams,Furniture,Central,355.92
Thelma Abrams,Office Supplies,Central,161.18
Thelma Benson,Office Supplies,East,21.63
Thelma Murray,Office Supplies,East,380.42
Thelma Murray,Technology,East,2512.55
Theodore Cannon Godwin,Office Supplies,East,13.91
Theodore Corbett,Technology,Central,493.12
Theodore Garrison,Office Supplies,Central,374.03
Theodore Garrison,Technology,Central,104.87
Theodore Goldstein,Office Supplies,West,29.19
Theodore Goldstein,Technology,West,2033.98
Theodore Moran,Furniture,West,1396.96
Theodore Moran,Office Supplies,West,83.01
Theodore Moran,Technology,West,647.07
Theodore Petty,Office Supplies,West,330.25
Theodore Petty,Technology,West,46.36
Theodore Rubin,Technology,Central,4146.28
Theodore Sanchez,Office Supplies,West,87.79
Theodore Tyson,Furniture,Central,2161.87
Theresa Desai,Furniture,West,2127.19
Theresa Desai,Technology,West,1992.15
Theresa Hansen,Office Supplies,East,42.07
Theresa Haynes,Technology,East,1226.64
Theresa Stephens,Furniture,South,25868.57
Theresa Stephens,Office Supplies,South,35.36
Theresa Stephens,Technology,South,758.26
Theresa Winters,Furniture,South,7.47
Theresa Winters,Office Supplies,South,265.22
Theresa Winters,Technology,South,593.61
Thomas Evans,Furniture,Central,232.33
Thomas Evans,Office Supplies,Central,38.09
Thomas Evans,Technology,Central,259.39
Thomas Frazier,Furniture,Central,5455.67
Thomas Frazier,Technology,Central,3499.67
Thomas McAllister,Furniture,East,1355.05
Thomas McAllister,Office Supplies,East,168.89
Thomas McAllister,Technology,East,1310.73
Thomas Spence,Furniture,West,3463.29
Thomas Spence,Office Supplies,West,239.87
Thomas Spence,Technology,West,314.3
Thomas Yu,Furniture,West,2237.4
Thomas Yu,Office Supplies,West,2093.36
Thomas Yu,Technology,West,440.79
Tiffany Grossman Hardin,Office Supplies,East,369.78
Tiffany Honeycutt,Office Supplies,East,207.45
Tiffany Merrill,Furniture,Central,2095.17
Tiffany Merrill,Office Supplies,Central,175.74
Tiffany Merrill,Technology,Central,150.33
Tim Blackburn,Technology,South,1424.62
Tim Connolly,Furniture,Central,608.81
Tim Connolly,Technology,Central,808.61
Tim Hicks,Office Supplies,West,32.02
Tim Joseph Dennis,Office Supplies,East,49.86
Tim Moore,Furniture,East,3588.06
Tim Moore,Office Supplies,East,161.39
Tim Skinner,Office Supplies,Central,519.1
Tim Skinner,Technology,Central,32.88
Tim T Cobb,Office Supplies,Central,51
Tim T Cobb,Technology,Central,813.67
Timothy Barker,Technology,East,374.38
Timothy Currie,Office Supplies,East,116.93
Timothy Reese,Furniture,East,33.72
Timothy Reese,Office Supplies,East,487.61
Timothy Ross,Furniture,East,1508.23
Timothy Ross,Office Supplies,East,12372.57
Timothy Ross,Technology,East,12378.88
Timothy S Connolly,Office Supplies,South,82.67
Timothy S Connolly,Technology,South,1178.31
Tina Cameron,Office Supplies,South,246.36
Tina Evans,Office Supplies,Central,475.98
Tina Jiang,Furniture,Central,3144.64
Tina Jiang,Technology,Central,81.43
Tina Lynn Richmond,Office Supplies,West,256.94
Tina Lynn Richmond,Technology,West,343.3
Tina Monroe,Office Supplies,South,1348.44
Todd D Norris,Furniture,South,255.31
Todd D Norris,Office Supplies,South,1625.55
Todd D Norris,Technology,South,461.68
Todd Pennington,Furniture,East,15.13
Todd Werner,Furniture,South,2854.99
Todd Werner,Office Supplies,South,120.51
Todd Wiggins,Office Supplies,East,375.86
Tom Conway,Furniture,Central,231.69
Tom Conway,Office Supplies,Central,164.42
Tom Cox,Office Supplies,Central,2444.33
Tom Hahn,Furniture,West,115.94
Tom Hahn,Office Supplies,West,388.44
Tom Hoyle Honeycutt,Furniture,Central,2642.35
Tom Hoyle Honeycutt,Technology,Central,9955.64
Tom McFarland,Office Supplies,East,11.13
Tom Moody,Office Supplies,East,273.64
Tom Wiley,Furniture,East,36.75
Tom Wiley,Office Supplies,East,672.97
Tom Wiley,Technology,East,105.09
Tommy Ellis Ritchie,Furniture,East,2909.07
Tommy Ellis Ritchie,Office Supplies,East,687.92
Tommy Ellis Ritchie,Technology,East,1215.07
Tommy Feldman,Office Supplies,South,72.97
Tommy Honeycutt,Furniture,Central,27.18
Tommy Honeycutt,Office Supplies,Central,83.46
Tommy Honeycutt,Technology,Central,17.42
Tommy Kidd,Office Supplies,East,67.43
Tommy Lutz,Office Supplies,West,57.71
Tommy Morse Brown,Furniture,West,14.49
Tommy Mullins,Furniture,Central,2910.12
Tommy Mullins,Office Supplies,Central,1148.14
Tommy Mullins,Technology,Central,760.77
Toni Christian,Furniture,East,468.99
Toni Daly,Office Supplies,West,155.59
Toni Larson,Technology,West,67.29
Toni Mayo,Furniture,East,97.06
Toni Olsen,Technology,West,120.68
Toni Owens Poe,Office Supplies,Central,161.26
Toni Owens Poe,Technology,Central,556.41
Toni Swanson,Furniture,East,4097.84
Toni Swanson,Office Supplies,East,4731.14
Toni Swanson,Technology,East,32041.88
Tony Chandler,Office Supplies,Central,234.23
Tony Chandler,Technology,Central,592.06
Tony Doyle,Office Supplies,East,60.24
Tony Wilkins Winters,Furniture,East,12302.82
Tony Wilkins Winters,Office Supplies,East,7401.3
Tony Wilkins Winters,Technology,East,914.29
Tony Woods,Furniture,South,121.93
Tony Woods,Office Supplies,South,86.89
Tony Woods,Technology,South,1012.07
Tonya B Horne,Office Supplies,West,1371.84
Tonya Everett,Office Supplies,East,71.21
Tonya Miller,Furniture,Central,996.33
Tonya Miller,Office Supplies,Central,2350.99
Tonya Proctor,Furniture,West,3516.39
Tonya Proctor,Office Supplies,West,307.93
Tonya Proctor,Technology,West,4671.73
Tracey Garcia,Furniture,East,141.35
Tracey Garcia,Office Supplies,East,318.94
Tracey Garcia,Technology,East,1524.44
Tracey Gross,Office Supplies,West,5187.03
Tracey Gross,Technology,West,2452.39
Tracey McCall,Office Supplies,Central,38.75
Tracy Buckley,Furniture,South,448.33
Tracy Buckley,Office Supplies,South,552.68
Tracy Buckley,Technology,South,651.27
Tracy Dyer,Furniture,South,389.97
Tracy Dyer,Office Supplies,South,22.46
Tracy G Starr,Furniture,West,4361.53
Tracy G Starr,Office Supplies,West,84.45
Tracy Livingston,Office Supplies,West,531.54
Tracy Livingston,Technology,West,2968.6
Tracy Schultz,Office Supplies,East,41.4
Troy Casey,Office Supplies,Central,58.3
Troy Cassidy,Furniture,West,1031.23
Troy Cassidy,Office Supplies,West,4896.07
Troy Cassidy,Technology,West,2251.91
Troy Hendrix,Furniture,South,3799.11
Troy Hendrix,Office Supplies,South,388.18
Troy Hendrix,Technology,South,77.69
Troy Moon,Furniture,West,3369.51
Troy Moon,Office Supplies,West,694.14
Troy Patterson,Technology,East,335.34
Valerie Hahn,Furniture,West,1354.65
Valerie Hahn,Office Supplies,West,997.46
Valerie Hahn,Technology,West,9642.08
Valerie Moon,Furniture,Central,159.51
Valerie Moon,Technology,Central,1838.85
Valerie Moss,Furniture,Central,422.02
Valerie Moss,Office Supplies,Central,33.12
Valerie Moss,Technology,Central,94.64
Valerie Rice,Furniture,West,783.96
Valerie Rice,Office Supplies,West,12.77
Valerie Siegel,Furniture,South,834.1
Valerie Siegel,Office Supplies,South,111.11
Valerie Siegel,Technology,South,1425.64
Valerie Whitfield,Furniture,East,1810.18
Valerie Whitfield,Technology,East,7386.29
Vanessa Bowers,Office Supplies,East,49.77
Vanessa Boyer,Furniture,East,9320.27
Vanessa Boyer,Office Supplies,East,4059.82
Vanessa Boyer,Technology,East,5010.37
Vanessa Casey Jones,Office Supplies,South,293.1
Vanessa Casey Jones,Technology,South,229.4
Vanessa Crowell,Technology,East,219.75
Vanessa Day,Furniture,South,87.68
Vanessa Day,Office Supplies,South,486.87
Vanessa Winstead,Office Supplies,Central,521.92
Vanessa Winstead,Technology,Central,4545.47
Vernon Hirsch Singleton,Furniture,West,7840.04
Vernon Hirsch Singleton,Office Supplies,West,1100.57
Vernon Hirsch Singleton,Technology,West,136.65
Veronica Francis,Technology,East,1116.28
Veronica Lehman,Office Supplies,Central,635.32
Veronica O'Connor,Office Supplies,East,328.32
Veronica Peck,Furniture,West,2366.51
Veronica Peck,Office Supplies,West,318.18
Veronica Peck,Technology,West,299.97
Vicki Bond,Office Supplies,Central,475.04
Vicki Hauser,Office Supplies,South,46.5
Vicki Hauser,Technology,South,2415.89
Vicki O'Donnell,Furniture,West,89.73
Vicki O'Donnell,Office Supplies,West,14.18
Vicki O'Donnell,Technology,West,212.55
Vicki Shannon,Furniture,South,3782.29
Vicki Shannon,Office Supplies,South,308
Vicki Shannon,Technology,South,148.67
Vicki Womble,Furniture,West,1307.14
Vicki Womble,Office Supplies,West,142.21
Vicki Womble,Technology,West,6715.86
Vicki Zhu Daniels,Furniture,West,1379.91
Vickie Andrews,Technology,East,416.95
Vickie Becker,Furniture,East,938.05
Vickie Becker,Office Supplies,East,261.05
Vickie Becker,Technology,East,557.17
Vickie Coates,Furniture,Central,3045.27
Vickie Coates,Office Supplies,Central,610.65
Vickie Frost,Office Supplies,East,423.3
Vickie Gonzalez,Office Supplies,West,2094.16
Vickie Gonzalez,Technology,West,378.23
Vickie Hendricks,Office Supplies,East,9.89
Vickie Howe Lawrence,Office Supplies,Central,120.2
Vickie Howe Lawrence,Technology,Central,416.94
Vickie Martinez,Office Supplies,West,766.38
Vickie Martinez,Technology,West,204.34
